Row,BL,bri,cortexTraj
R10190,0,0,0
R10191,0,0,0
R10192,0,0,0
R10193,0,0,0
R10194,0,0,0
R10195,0,0,0
R10196,0,0,0
R10197,0,0,0
R10198,0,0,0
R10199,0,0,0
R10200,0,1,0
R10201,0,0,0
R10202,0,0,0
R10203,0,0,0
R10204,0,0,0
R10205,0,0,0
R10206,1,1,0
R10207,0,0,0
R10208,1,0,0
R10209,0,0,0
R10210,0,0,0
R10211,0,0,0
R10212,0,0,0
R10213,0,0,0
R10214,0,0,0
R10215,0,0,0
R10216,0,0,0
R10217,0,0,0
R10218,0,0,0
R10219,0,0,0
R10220,0,0,0
R10221,0,0,1
R10222,0,0,1
R10223,0,0,0
R10224,0,0,0
R10225,0,0,0
R10226,0,0,0
R10227,0,0,0
R10228,0,0,0
R10229,0,0,0
R10230,0,0,1
R10231,0,0,1
R10232,0,0,0
R10233,0,0,0
R10234,0,0,0
R10235,0,0,0
R10236,0,0,0
R10237,0,0,0
R10238,0,0,0
R10239,0,0,0
R10240,0,0,1
R10241,0,0,1
R10242,0,0,1
R10243,0,0,0
R10244,1,1,0
R10245,0,0,0
R10246,0,0,0
R10247,0,0,0
R10248,0,0,0
R10249,0,0,0
R10250,0,0,0
R10251,0,0,0
R10252,0,0,0
R10253,0,0,0
R10254,0,0,0
R10255,0,0,0
R10256,0,0,0
R10257,1,1,0
R10258,0,0,0
R10259,1,1,1
R10260,0,0,0
R10261,0,0,0
R10262,0,1,0
R10263,1,0,0
R10264,0,0,1
R10265,0,0,0
R10266,0,0,0
R10267,0,0,0
R10268,0,0,0
R10269,0,0,0
R10270,0,0,0
R10271,0,0,0
R10272,0,0,0
R10273,0,0,1
R10274,1,0,0
R10275,0,0,0
R10276,0,0,0
R10277,0,0,0
R10278,0,0,0
R10279,0,0,0
R10280,0,0,0
R10281,0,0,0
R10282,0,0,0
R10283,0,0,0
R10284,0,0,0
R10285,0,0,0
R10286,0,0,0
R10287,0,0,0
R10288,0,0,0
R10289,0,0,0
R10290,0,0,0
R10291,0,0,0
R10292,0,0,0
R10293,0,0,0
R10294,0,0,0
R10295,1,1,0
R10296,0,0,0
R10297,0,0,0
R10298,0,0,0
R10299,0,0,0
R10300,0,0,0
R10301,0,0,0
R10302,0,0,0
R10303,0,0,0
R10304,0,0,0
R10305,1,1,1
R10306,0,0,0
R10307,0,0,0
R10308,0,0,0
R10309,0,0,0
R10310,0,1,1
R10311,0,0,1
R10312,0,0,1
R10313,0,0,0
R10314,1,1,0
R10315,0,0,0
R10316,0,0,1
R10317,0,0,0
R10318,0,0,0
R10319,0,0,0
R10320,0,1,1
R10321,0,0,0
R10322,0,0,0
R10323,0,0,0
R10324,0,0,0
R10325,0,0,0
R10326,0,0,0
R10327,0,0,0
R10328,0,0,0
R10329,0,0,0
R10330,0,0,0
R10331,0,0,0
R10332,0,0,0
R10333,1,1,0
R10334,0,0,0
R10335,0,0,0
R10336,0,0,0
R10337,0,0,0
R10338,0,0,0
R10339,0,1,0
R10340,0,0,0
R10341,0,0,0
R10342,0,0,0
R10343,0,0,0
R10344,0,0,0
R10345,0,0,0
R10346,1,1,1
R10347,0,0,0
R10348,1,1,0
R10349,0,0,0
R10350,0,0,0
R10351,0,0,1
R10352,0,1,0
R10353,0,0,0
R10354,0,0,0
R10355,0,0,0
R10356,0,0,0
R10357,0,0,1
R10358,0,0,0
R10359,0,0,0
R10360,1,1,0
R10361,0,0,0
R10362,1,0,0
R10363,0,0,1
R10364,0,0,0
R10365,0,0,0
R10366,0,0,0
R10367,0,0,0
R10368,0,0,0
R10369,0,0,0
R10370,0,0,0
R10371,0,0,0
R10372,0,0,0
R10373,0,0,0
R10374,0,0,0
R10375,0,0,0
R10376,0,0,0
R10377,0,0,0
R10378,0,0,0
R10379,0,0,0
R10380,0,0,1
R10381,0,0,1
R10382,0,0,0
R10383,0,0,0
R10384,0,0,0
R10385,0,0,0
R10386,0,0,0
R10387,0,0,0
R10388,0,0,0
R10389,0,0,0
R10390,0,0,1
R10391,0,0,0
R10392,0,0,0
R10393,0,0,0
R10394,0,0,0
R10395,0,0,0
R10396,0,0,0
R10397,0,0,0
R10398,0,0,0
R10399,0,0,0
R10400,0,0,0
R10401,1,1,0
R10402,0,0,0
R10403,0,0,0
R10404,0,0,0
R10405,0,0,0
R10406,0,1,0
R10407,0,0,0
R10408,0,0,0
R10409,0,0,0
R10410,0,0,0
R10411,0,0,0
R10412,0,0,0
R10413,0,0,0
R10414,0,0,0
R10415,0,0,0
R10416,0,1,0
R10417,0,0,0
R10418,0,0,0
R10419,0,0,0
R10420,0,0,0
R10421,0,0,0
R10422,0,0,0
R10423,0,0,1
R10424,0,0,0
R10425,0,0,1
R10426,0,0,0
R10427,0,0,0
R10428,0,0,0
R10429,0,0,0
R10430,0,0,0
R10431,0,0,1
R10432,0,0,1
R10433,0,0,0
R10434,0,0,0
R10435,1,1,0
R10436,0,0,0
R10437,0,0,1
R10438,0,0,0
R10439,0,0,0
R10440,0,0,0
R10441,0,0,0
R10442,0,0,0
R10443,0,0,0
R10444,0,0,0
R10445,0,0,0
R10446,0,0,0
R10447,0,0,0
R10448,0,0,0
R10449,0,0,1
R10450,1,0,0
R10451,0,0,0
R10452,0,0,0
R10453,0,0,0
R10454,0,0,0
R10455,0,0,1
R10456,0,0,0
R10457,0,0,0
R10458,0,0,0
R10459,0,0,0
R10460,0,1,0
R10461,0,0,0
R10462,0,0,0
R10463,0,0,0
R10464,0,0,0
R10465,0,0,0
R10466,0,0,0
R10467,0,1,0
R10468,0,0,0
R10469,0,0,0
R10470,0,0,0
R10471,0,0,0
R10472,0,0,0
R10473,0,0,0
R10474,0,0,0
R10475,0,0,0
R10476,0,0,0
R10477,0,0,0
R10478,0,0,0
R10479,0,0,0
R10480,0,0,0
R10481,0,0,0
R10482,0,0,0
R10483,0,0,0
R10484,0,0,0
R10485,1,1,1
R10486,1,1,0
R10487,0,0,0
R10488,0,0,0
R10489,0,0,0
R10490,0,0,0
R10491,0,0,0
R10492,0,0,1
R10493,0,0,0
R10494,0,0,0
R10495,0,0,0
R10496,0,0,0
R10497,0,0,0
R10498,0,0,0
R10499,0,0,1
R10500,0,0,0
R10501,1,1,0
R10502,0,0,0
R10503,0,0,1
R10504,0,0,0
R10505,0,0,0
R10506,0,0,0
R10507,0,0,1
R10508,0,0,0
R10509,0,0,0
R10510,0,0,0
R10511,0,0,0
R10512,0,0,0
R10513,0,0,0
R10514,0,0,0
R10515,0,0,0
R10516,0,0,0
R10517,0,0,0
R10518,0,0,0
R10519,0,0,0
R10520,0,0,0
R10521,0,0,0
R10522,0,0,0
R10523,0,0,0
R10524,0,0,0
R10525,0,0,0
R10526,0,0,0
R10527,0,0,0
R10528,0,0,0
R10529,0,0,0
R10530,0,0,0
R10531,0,0,0
R10532,0,0,0
R10533,0,1,0
R10534,0,0,0
R10535,0,0,0
R10536,0,0,1
R10537,0,0,0
R10538,0,0,0
R10539,0,0,0
R10540,0,0,0
R10541,0,0,0
R10542,0,0,0
R10543,0,0,0
R10544,0,0,0
R10545,0,0,0
R10546,0,0,1
R10547,0,0,0
R10548,0,0,0
R10549,0,0,0
R10550,0,0,0
R10551,0,0,0
R10552,0,1,0
R10553,0,0,0
R10554,0,0,0
R10555,0,0,0
R10556,0,0,0
R10557,0,0,0
R10558,0,0,0
R10559,0,0,0
R10560,0,0,0
R10561,0,0,0
R10562,0,0,0
R10563,0,0,0
R10564,0,0,0
R10565,0,0,0
R10566,0,0,0
R10567,0,0,0
R10568,0,0,0
R10569,0,0,0
R10570,0,1,0
R10571,0,0,0
R10572,0,0,0
R10573,0,0,0
R10574,0,0,0
R10575,0,0,0
R10576,0,0,0
R10577,0,0,0
R10578,0,0,0
R10579,0,0,0
R10580,0,0,0
R10581,0,0,0
R10582,0,0,0
R10583,0,0,0
R10584,0,0,0
R10585,0,0,0
R10586,0,0,0
R10587,0,0,0
R10588,0,0,0
R10589,0,0,0
R10590,0,0,0
R10591,0,0,0
R10592,0,0,0
R10593,0,1,1
R10594,0,0,1
R10595,0,0,0
R10596,0,0,1
R10597,0,0,0
R10598,0,0,0
R10599,0,0,0
R10600,0,0,0
R10601,0,0,0
R10602,0,0,1
R10603,0,0,0
R10604,0,0,0
R10605,0,0,0
R10606,0,0,0
R10607,0,0,0
R10608,0,0,0
R10609,0,0,0
R10610,0,0,1
R10611,0,0,0
R10612,1,1,0
R10613,0,0,0
R10614,0,0,0
R10615,0,0,0
R10616,0,0,0
R10617,0,0,0
R10618,0,0,0
R10619,0,0,0
R10620,0,0,1
R10621,0,0,0
R10622,0,0,0
R10623,0,0,0
R10624,0,0,0
R10625,0,1,0
R10626,0,1,0
R10627,0,0,0
R10628,0,0,0
R10629,0,0,0
R10630,0,0,0
R10631,0,0,0
R10632,0,0,0
R10633,1,1,0
R10634,0,0,0
R10635,0,0,0
R10636,0,0,0
R10637,0,0,0
R10638,0,0,0
R10639,0,1,0
R10640,0,0,1
R10641,0,0,0
R10642,0,0,0
R10643,0,0,0
R10644,0,0,0
R10645,1,1,0
R10646,0,0,1
R10647,0,0,0
R10648,0,0,0
R10649,0,0,0
R10650,0,0,0
R10651,0,0,0
R10652,0,0,0
R10653,0,0,0
R10654,0,0,0
R10655,0,0,0
R10656,0,0,0
R10657,0,0,0
R10658,0,0,0
R10659,0,0,0
R10660,0,0,0
R10661,0,0,0
R10662,0,0,0
R10663,0,0,0
R10664,0,0,0
R10665,0,0,0
R10666,0,0,0
R10667,0,0,0
R10668,0,0,0
R10669,0,0,0
R10670,0,0,0
R10671,0,0,0
R10672,0,0,0
R10673,0,0,0
R10674,0,0,0
R10675,0,0,0
R10676,0,1,0
R10677,0,0,1
R10678,0,0,0
R10679,0,0,0
R10680,0,0,1
R10681,0,0,0
R10682,0,0,0
R10683,0,0,0
R10684,0,0,0
R10685,0,0,0
R10686,0,0,0
R10687,0,0,0
R10688,0,0,0
R10689,0,0,0
R10690,0,0,0
R10691,0,0,0
R10692,1,1,0
R10693,1,1,0
R10694,0,1,0
R10695,0,0,0
R10696,0,0,0
R10697,0,1,1
R10698,0,0,0
R10699,0,0,0
R10700,0,0,0
R10701,0,0,0
R10702,0,0,1
R10703,0,0,0
R10704,0,0,1
R10705,0,0,0
R10706,0,0,0
R10707,0,0,0
R10708,0,0,0
R10709,0,0,0
R10710,0,0,0
R10711,0,0,0
R10712,0,0,0
R10713,0,0,0
R10714,0,0,0
R10715,0,0,1
R10716,0,0,0
R10717,0,0,0
R10718,0,0,0
R10719,1,1,0
R10720,0,0,0
R10721,0,1,0
R10722,0,0,0
R10723,1,1,0
R10724,0,0,0
R10725,0,0,0
R10726,0,0,0
R10727,0,0,0
R10728,0,0,0
R10729,0,0,0
R10730,0,0,0
R10731,0,0,0
R10732,0,0,0
R10733,0,0,0
R10734,0,0,0
R10735,0,0,0
R10736,0,1,0
R10737,0,0,0
R10738,0,0,0
R10739,0,0,0
R10740,0,0,0
R10741,1,0,0
R10742,1,1,0
R10743,0,0,0
R10744,1,1,0
R10745,0,0,0
R10746,0,0,0
R10747,0,0,0
R10748,0,0,0
R10749,0,0,0
R10750,0,0,0
R10751,0,0,0
R10752,0,0,0
R10753,0,0,0
R10754,0,0,0
R10755,0,0,0
R10756,0,0,0
R10757,0,0,0
R10758,0,0,1
R10759,0,0,0
R10760,0,0,0
R10761,0,0,0
R10762,0,0,0
R10763,0,1,1
R10764,0,1,0
R10765,1,1,0
R10766,0,0,0
R10767,0,0,0
R10768,0,0,0
R10769,0,1,0
R10770,0,0,0
R10771,0,0,0
R10772,0,0,0
R10773,0,0,0
R10774,0,0,0
R10775,0,0,0
R10776,0,0,0
R10777,0,0,0
R10778,0,0,0
R10779,0,0,0
R10780,0,0,0
R10781,0,0,0
R10782,0,0,0
R10783,0,0,0
R10784,1,1,0
R10785,0,0,0
R10786,0,0,0
R10787,0,0,0
R10788,1,0,0
R10789,0,0,0
R10790,0,0,0
R10791,0,1,0
R10792,0,0,0
R10793,1,0,0
R10794,0,0,0
R10795,0,0,0
R10796,0,0,0
R10797,0,0,0
R10798,0,0,0
R10799,0,0,0
R10800,0,0,0
R10801,0,0,1
R10802,0,0,0
R10803,0,0,0
R10804,0,1,0
R10805,0,0,0
R10806,0,0,0
R10807,0,0,0
R10808,0,0,0
R10809,0,0,1
R10810,0,0,0
R10811,0,0,0
R10812,0,0,0
R10813,0,0,0
R10814,0,0,0
R10815,0,0,0
R10816,0,0,0
R10817,1,1,1
R10818,0,1,0
R10819,0,0,0
R10820,0,0,0
R10821,0,0,0
R10822,1,1,1
R10823,0,1,1
R10824,0,0,1
R10825,0,0,0
R10826,0,0,0
R10827,0,0,0
R10828,0,0,0
R10829,0,0,0
R10830,0,0,0
R10831,0,0,1
R10832,0,0,0
R10833,0,0,0
R10834,0,0,0
R10835,0,0,0
R10836,0,1,1
R10837,0,0,0
R10838,0,0,0
R10839,0,0,0
R10840,0,0,1
R10841,0,0,0
R10842,0,1,0
R10843,0,0,0
R10844,0,0,0
R10845,0,0,0
R10846,0,0,0
R10847,0,0,0
R10848,0,0,0
R10849,0,0,0
R10850,0,0,0
R10851,0,0,0
R10852,0,0,0
R10853,0,0,0
R10854,0,0,0
R10855,0,0,0
R10856,0,0,1
R10857,0,1,1
R10858,0,0,0
R10859,0,0,0
R10860,0,0,0
R10861,0,0,0
R10862,0,0,0
R10863,0,0,0
R10864,0,0,0
R10865,0,0,0
R10866,0,0,0
R10867,0,0,0
R10868,0,0,0
R10869,0,0,0
R10870,0,0,0
R10871,0,0,0
R10872,0,0,0
R10873,0,0,0
R10874,0,0,0
R10875,0,0,0
R10876,0,0,0
R10877,1,0,0
R10878,0,0,0
R10879,0,0,0
R10880,0,0,0
R10881,0,0,0
R10882,0,0,0
R10883,0,0,0
R10884,0,0,0
R10885,0,1,1
R10886,0,0,0
R10887,0,0,1
R10888,1,1,0
R10889,0,0,0
R10890,0,0,0
R10891,0,0,0
R10892,0,0,0
R10893,1,1,0
R10894,0,0,0
R10895,0,0,0
R10896,0,0,0
R10897,0,1,0
R10898,0,1,1
R10899,0,0,0
R10900,0,1,0
R10901,0,0,0
R10902,0,0,0
R10903,0,0,0
R10904,0,0,0
R10905,0,0,0
R10906,0,1,0
R10907,0,0,0
R10908,0,0,0
R10909,0,0,0
R10910,0,0,0
R10911,0,1,0
R10912,0,0,0
R10913,0,0,0
R10914,0,0,0
R10915,0,0,0
R10916,0,0,0
R10917,0,0,1
R10918,0,0,0
R10919,1,1,1
R10920,0,0,0
R10921,0,0,0
R10922,0,0,0
R10923,0,0,0
R10924,0,0,0
R10925,1,1,0
R10926,0,0,0
R10927,0,0,0
R10928,0,0,0
R10929,1,1,0
R10930,0,0,1
R10931,0,0,0
R10932,0,0,0
R10933,0,0,1
R10934,0,0,0
R10935,0,0,0
R10936,0,0,0
R10937,0,0,0
R10938,0,0,0
R10939,0,0,0
R10940,0,0,0
R10941,1,1,0
R10942,0,0,0
R10943,0,0,0
R10944,0,1,0
R10945,0,0,1
R10946,0,0,0
R10947,0,0,0
R10948,0,0,1
R10949,0,0,0
R10950,0,0,0
R10951,0,1,0
R10952,0,0,0
R10953,0,0,0
R10954,0,0,0
R10955,0,0,0
R10956,0,0,1
R10957,1,1,0
R10958,0,0,0
R10959,0,0,0
R10960,0,0,0
R10961,0,0,0
R10962,0,0,0
R10963,0,0,0
R10964,0,0,0
R10965,0,0,0
R10966,0,0,0
R10967,0,0,0
R10968,0,0,0
R10969,0,0,0
R10970,0,0,0
R10971,0,0,0
R10972,0,0,0
R10973,0,0,0
R10974,0,0,0
R10975,0,0,0
R10976,0,0,0
R10977,0,0,0
R10978,0,0,0
R10979,0,0,0
R10980,0,0,0
R10981,0,0,0
R10982,0,0,0
R10983,0,0,0
R10984,0,0,0
R10985,0,0,0
R10986,1,0,1
R10987,0,0,0
R10988,0,0,0
R10989,0,0,0
R10990,0,0,0
R10991,1,1,0
R10992,0,1,0
R10993,0,0,0
R10994,0,0,0
R10995,0,0,0
R10996,0,0,1
R10997,0,0,0
R10998,0,0,0
R10999,0,0,0
R11000,0,0,0
R11001,0,1,0
R11002,0,0,0
R11003,0,0,0
R11004,1,0,0
R11005,0,0,0
R11006,0,0,0
R11007,0,0,0
R11008,0,0,1
R11009,0,0,0
R11010,0,0,0
R11011,0,0,0
R11012,0,0,0
R11013,0,0,0
R11014,0,0,0
R11015,1,1,0
R11016,0,0,1
R11017,0,0,0
R11018,0,0,0
R11019,0,0,0
R11020,0,0,0
R11021,0,0,1
R11022,0,0,0
R11023,0,0,0
R11024,0,0,0
R11025,0,0,0
R11026,0,0,1
R11027,0,1,0
R11028,0,0,0
R11029,0,0,0
R11030,0,0,0
R11031,0,1,0
R11032,0,0,0
R11033,0,0,0
R11034,0,0,0
R11035,0,0,0
R11036,0,0,0
R11037,0,0,0
R11038,0,0,0
R11039,0,0,1
R11040,0,1,0
R11041,0,0,0
R11042,0,0,0
R11043,0,0,0
R11044,0,0,0
R11045,0,0,0
R11046,0,0,1
R11047,0,0,0
R11048,0,0,0
R11049,0,0,0
R11050,0,0,0
R11051,0,0,0
R11052,0,0,1
R11053,0,0,0
R11054,0,0,0
R11055,0,0,0
R11056,0,0,0
R11057,0,0,0
R11058,0,0,0
R11059,0,0,0
R11060,0,0,0
R11061,0,0,0
R11062,0,0,0
R11063,0,0,0
R11064,0,0,0
R11065,0,0,0
R11066,1,0,0
R11067,1,0,0
R11068,0,0,0
R11069,0,0,0
R11070,0,0,0
R11071,0,0,0
R11072,0,0,0
R11073,0,0,0
R11074,0,0,0
R11075,0,0,0
R11076,0,0,0
R11077,0,0,0
R11078,0,0,0
R11079,0,0,0
R11080,0,0,0
R11081,0,0,0
R11082,0,0,0
R11083,0,0,0
R11084,0,0,0
R11085,0,0,1
R11086,0,0,0
R11087,0,0,0
R11088,0,0,0
R11089,1,1,0
R11090,0,0,0
R11091,0,0,0
R11092,0,0,0
R11093,0,0,0
R11094,0,0,0
R11095,0,0,0
R11096,0,0,0
R11097,0,0,1
R11098,0,0,0
R11099,0,0,0
R11100,0,0,0
R11101,0,0,0
R11102,0,0,0
R11103,0,0,0
R11104,0,0,0
R11105,0,0,1
R11106,1,1,1
R11107,0,0,0
R11108,0,0,1
R11109,0,0,1
R11110,0,0,0
R11111,0,0,0
R11112,0,0,1
R11113,0,0,0
R11114,0,0,0
R11115,0,0,0
R11116,0,0,0
R11117,0,0,0
R11118,0,0,0
R11119,0,0,0
R11120,0,0,0
R11121,0,0,0
R11122,0,0,1
R11123,0,0,0
R11124,0,0,0
R11125,0,0,0
R11126,0,0,1
R11127,0,0,0
R11128,0,0,0
R11129,0,0,0
R11130,0,0,0
R11131,0,0,0
R11132,0,0,0
R11133,0,0,0
R11134,0,0,0
R11135,0,0,0
R11136,0,0,0
R11137,0,0,1
R11138,0,0,0
R11139,0,0,0
R11140,0,0,0
R11141,0,0,1
R11142,0,0,0
R11143,0,0,0
R11144,0,0,0
R11145,0,0,0
R11146,0,0,0
R11147,0,0,0
R11148,0,0,0
R11149,0,0,0
R11150,0,0,1
R11151,0,0,0
R11152,0,0,0
R11153,0,0,0
R11154,0,0,0
R11155,0,0,0
R11156,0,0,0
R11157,0,0,0
R11158,0,0,0
R11159,0,0,0
R11160,0,0,0
R11161,0,0,0
R11162,0,0,0
R11163,0,0,0
R11164,0,1,0
R11165,0,0,0
R11166,0,0,0
R11167,0,0,0
R11168,0,0,0
R11169,0,0,0
R11170,0,0,0
R11171,0,0,0
R11172,0,0,0
R11173,0,0,0
R11174,0,0,0
R11175,0,0,1
R11176,0,0,0
R11177,0,0,0
R11178,0,0,0
R11179,0,0,0
R11180,0,1,0
R11181,0,0,0
R11182,0,0,0
R11183,0,0,0
R11184,0,0,0
R11185,0,0,0
R11186,0,1,0
R11187,0,0,0
R11188,0,0,0
R11189,1,1,0
R11190,0,0,0
R11191,1,0,0
R11192,0,0,0
R11193,0,0,0
R11194,0,0,0
R11195,0,0,0
R11196,0,0,0
R11197,0,0,0
R11198,0,0,0
R11199,0,0,0
R11200,0,0,0
R11201,0,0,0
R11202,0,0,0
R11203,0,0,0
R11204,0,0,0
R11205,0,0,0
R11206,0,0,0
R11207,0,0,0
R11208,0,0,0
R11209,0,0,0
R11210,1,1,0
R11211,0,0,0
R11212,0,0,0
R11213,0,0,0
R11214,0,0,0
R11215,0,0,0
R11216,0,0,1
R11217,0,0,0
R11218,0,0,0
R11219,0,0,0
R11220,0,0,0
R11221,0,0,0
R11222,0,0,0
R11223,0,0,0
R11224,1,1,0
R11225,0,0,0
R11226,1,0,0
R11227,0,0,0
R11228,0,0,0
R11229,0,0,0
R11230,0,0,1
R11231,0,0,0
R11232,0,0,0
R11233,1,1,0
R11234,0,0,1
R11235,0,0,1
R11236,0,0,1
R11237,0,0,0
R11238,0,0,0
R11239,0,0,0
R11240,0,0,0
R11241,0,0,0
R11242,0,0,0
R11243,0,0,0
R11244,0,1,0
R11245,0,0,1
R11246,0,1,0
R11247,0,0,0
R11248,0,0,0
R11249,0,0,0
R11250,0,0,0
R11251,0,0,0
R11252,0,1,1
R11253,0,0,0
R11254,1,0,0
R11255,0,0,0
R11256,0,0,0
R11257,0,0,0
R11258,0,0,0
R11259,0,0,0
R11260,0,0,0
R11261,0,1,0
R11262,0,0,0
R11263,0,0,0
R11264,0,0,1
R11265,0,0,0
R11266,0,0,0
R11267,0,0,1
R11268,0,1,1
R11269,0,1,0
R11270,0,0,0
R11271,0,0,0
R11272,0,0,0
R11273,0,1,0
R11274,0,0,0
R11275,0,0,0
R11276,0,0,0
R11277,0,0,0
R11278,0,0,0
R11279,0,0,0
R11280,0,0,0
R11281,0,0,0
R11282,0,0,0
R11283,0,0,0
R11284,0,0,0
R11285,0,0,0
R11286,0,0,0
R11287,0,0,1
R11288,0,1,0
R11289,0,1,0
R11290,0,0,0
R11291,0,0,0
R11292,0,0,0
R11293,0,0,1
R11294,0,0,0
R11295,0,0,1
R11296,0,0,1
R11297,0,0,0
R11298,0,0,0
R11299,1,1,0
R11300,1,1,0
R11301,0,0,0
R11302,0,0,0
R11303,0,0,1
R11304,0,0,0
R11305,0,0,0
R11306,0,0,0
R11307,0,0,0
R11308,0,0,1
R11309,0,0,0
R11310,0,0,0
R11311,0,0,0
R11312,0,0,0
R11313,0,0,0
R11314,0,0,0
R11315,0,0,0
R11316,0,0,0
R11317,0,0,0
R11318,0,1,1
R11319,0,0,0
R11320,0,0,0
R11321,0,0,0
R11322,0,0,0
R11323,0,0,0
R11324,0,0,0
R11325,0,1,1
R11326,1,1,0
R11327,1,1,0
R11328,0,1,0
R11329,0,0,0
R11330,0,0,0
R11331,0,1,0
R11332,0,0,0
R11333,0,0,0
R11334,0,0,0
R11335,0,1,1
R11336,0,0,0
R11337,0,0,0
R11338,0,0,0
R11339,0,0,0
R11340,0,0,0
R11341,0,0,0
R11342,0,0,0
R11343,0,0,0
R11344,0,0,0
R11345,0,0,0
R11346,0,0,0
R11347,0,0,0
R11348,0,0,0
R11349,0,0,0
R11350,0,0,1
R11351,0,0,0
R11352,0,0,0
R11353,0,0,0
R11354,0,1,0
R11355,0,0,0
R11356,0,0,0
R11357,0,0,0
R11358,0,0,0
R11359,0,0,0
R11360,0,0,0
R11361,0,0,0
R11362,0,0,0
R11363,0,0,0
R11364,0,0,0
R11365,0,0,0
R11366,0,0,0
R11367,0,1,0
R11368,0,0,0
R11369,0,0,0
R11370,0,0,0
R11371,0,0,0
R11372,0,1,0
R11373,0,0,0
R11374,0,0,0
R11375,0,0,0
R11376,0,0,0
R11377,0,0,0
R11378,0,0,0
R11379,0,0,0
R11380,0,0,0
R11381,0,0,1
R11382,0,0,0
R11383,0,0,0
R11384,0,0,0
R11385,0,1,0
R11386,0,0,0
R11387,0,0,0
R11388,0,0,0
R11389,0,1,0
R11390,0,0,0
R11391,0,0,0
R11392,1,1,0
R11393,0,0,0
R11394,0,1,0
R11395,0,0,0
R11396,0,0,0
R11397,0,0,0
R11398,0,0,0
R11399,0,0,0
R11400,0,1,0
R11401,0,0,0
R11402,0,0,0
R11403,0,0,0
R11404,0,0,0
R11405,0,0,0
R11406,0,0,0
R11407,0,0,0
R11408,0,0,0
R11409,0,0,0
R11410,0,0,0
R11411,0,0,0
R11412,0,0,0
R11413,0,0,0
R11414,0,0,0
R11415,0,0,0
R11416,0,0,0
R11417,0,0,0
R11418,0,0,0
R11419,0,0,0
R11420,0,0,0
R11421,0,0,0
R11422,0,0,0
R11423,0,0,1
R11424,0,0,0
R11425,0,0,0
R11426,0,0,0
R11427,0,0,0
R11428,0,0,0
R11429,0,0,0
R11430,0,0,0
R11431,1,1,0
R11432,0,0,0
R11433,0,0,0
R11434,0,0,0
R11435,0,0,0
R11436,0,0,0
R11437,0,0,0
R11438,0,0,0
R11439,0,0,0
R11440,0,0,0
R11441,0,0,0
R11442,0,0,0
R11443,0,0,0
R11444,0,0,0
R11445,0,0,0
R11446,0,0,0
R11447,0,0,0
R11448,0,1,0
R11449,0,0,1
R11450,0,0,0
R11451,0,0,0
R11452,0,1,0
R11453,0,1,0
R11454,0,0,0
R11455,0,0,0
R11456,0,0,0
R11457,0,0,0
R11458,0,1,0
R11459,0,0,0
R11460,0,0,0
R11461,0,1,1
R11462,0,0,0
R11463,0,0,0
R11464,0,0,0
R11465,0,0,0
R11466,0,0,0
R11467,0,0,0
R11468,0,1,0
R11469,0,0,0
R11470,1,1,0
R11471,0,0,0
R11472,0,0,0
R11473,0,0,0
R11474,0,1,0
R11475,0,0,0
R11476,0,0,0
R11477,0,0,0
R11478,0,0,0
R11479,0,0,0
R11480,0,0,0
R11481,0,0,0
R11482,0,0,0
R11483,0,0,0
R11484,0,1,0
R11485,0,0,0
R11486,0,0,0
R11487,0,0,0
R11488,0,0,1
R11489,0,0,0
R11490,0,0,0
R11491,0,0,0
R11492,0,0,0
R11493,0,0,0
R11494,0,0,0
R11495,0,0,0
R11496,0,0,0
R11497,0,0,0
R11498,0,0,0
R11499,0,0,0
R11500,0,1,1
R11501,0,0,0
R11502,0,0,1
R11503,0,0,0
R11504,0,0,0
R11505,0,0,0
R11506,0,0,0
R11507,0,0,0
R11508,0,0,0
R11509,0,0,0
R11510,0,0,0
R11511,0,0,0
R11512,0,0,0
R11513,0,0,0
R11514,0,0,0
R11515,0,0,1
R11516,0,0,0
R11517,0,0,1
R11518,0,0,0
R11519,0,0,0
R11520,0,0,0
R11521,0,0,0
R11522,0,0,0
R11523,0,0,0
R11524,0,0,0
R11525,0,0,0
R11526,0,0,0
R11527,0,0,1
R11528,0,0,0
R11529,0,0,0
R11530,0,0,0
R11531,0,0,0
R11532,0,0,0
R11533,0,0,1
R11534,0,0,0
R11535,0,1,0
R11536,0,0,0
R11537,0,0,0
R11538,0,0,1
R11539,0,0,0
R11540,0,0,0
R11541,0,1,1
R11542,0,1,0
R11543,0,0,0
R11544,0,0,0
R11545,0,0,0
R11546,0,0,0
R11547,0,0,0
R11548,0,0,0
R11549,0,0,0
R11550,0,0,0
R11551,0,0,0
R11552,0,0,0
R11553,0,1,0
R11554,0,0,0
R11555,0,0,0
R11556,0,0,0
R11557,0,0,0
R11558,0,0,0
R11559,0,0,0
R11560,0,0,1
R11561,0,0,0
R11562,0,0,0
R11563,0,0,0
R11564,0,0,0
R11565,0,0,0
R11566,0,0,0
R11567,0,0,0
R11568,0,0,0
R11569,0,1,1
R11570,0,0,0
R11571,0,0,0
R11572,0,0,0
R11573,0,0,0
R11574,0,0,0
R11575,0,0,0
R11576,0,0,0
R11577,0,0,0
R11578,0,0,0
R11579,0,0,1
R11580,0,0,0
R11581,0,0,0
R11582,0,0,0
R11583,0,0,0
R11584,0,0,0
R11585,0,0,0
R11586,0,0,0
R11587,0,0,0
